ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
cra-2009010811,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10295.74,2012-02-10,2012,2014,3,3431.91333333,6616.54,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2009010816,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11295.67,2012-02-09,2012,2014,3,3765.22333333,7301.47,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2009010943,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",16365.36,2009-01-03,2009,2014,6,2727.56,10689,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2009010978,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11343.09,2009-01-03,2009,2015,7,1620.44142857,7654.5,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2009011040,cra,FORTSUM,71753.63,2009-01-03,2009,2014,6,11958.9383333,27247.5,5,"Computer software",FORTSUM
cra-2010008665,cra,"RICOH CANADA",40333.06,2010-01-03,2010,2014,5,8066.612,27823.95,5,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC"
cra-2010009263,cra,"FAIR ISAAC CANADA CORPORATION",326967.26,2010-01-03,2010,2014,5,65393.452,125384.18,4,"Computer equipment - hardware and software","FAIR ISAAC CANADA CORPORATION"
cra-2010009319,cra,"GLOBAL OBJECTIVES DBA WORLD-CHECK",845223.5,2010-01-03,2010,2017,8,105652.9375,110250,7,"Printed books, newspapers, pictures, manusc","Global Objectives Ltd dba World-Check"
cra-2010000008,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",13270.43,2012-01-03,2012,2014,3,4423.47666667,7777.9,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000028,cra,"PANASONIC CANADA",13581.75,2009-02-04,2009,2014,6,2263.625,8989.05,2,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010000072,cra,"RICOH CANADA",33577.35,2009-01-04,2009,2014,6,5596.225,23694.47,2,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC."
cra-2010000338,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",17909.88,2012-01-03,2012,2014,3,5969.96,10939.32,3,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000358,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10855.65,2009-01-04,2009,2014,6,1809.275,6942.05,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000499,cra,"RICOH CANADA",12012.19,2009-01-04,2009,2015,7,1716.02714286,5002.2,0,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC"
cra-2010000577,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11594.22,2009-01-04,2009,2014,6,1932.37,7163.11,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000579,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",12459,2009-01-04,2009,2014,6,2076.5,8542.8,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000596,cra,"XEROX CANADA",50805.1,2012-02-14,2012,2014,3,16935.0333333,37159.67,3,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010000640,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",16175.81,2009-01-04,2009,2014,6,2695.96833333,11533.2,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000660,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",12425.79,2009-01-04,2009,2014,6,2070.965,7749,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000662,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11074.12,2009-01-04,2009,2014,6,1845.68666667,7749,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000666,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11525.78,2009-01-04,2009,2014,6,1920.96333333,7749,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000710,cra,RICOH,26554.67,2009-01-04,2009,2014,6,4425.77833333,16287.6,3,"Rental of machinery, office furniture and fixtures and other equipment","RICOH INC."
cra-2010000885,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",15339.16,2009-01-05,2009,2014,6,2556.52666667,10653.3,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000965,cra,"XEROX CANADA",23596.16,2009-01-05,2009,2014,6,3932.69333333,13373.15,3,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010000809,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",12963.51,2009-01-05,2009,2014,6,2160.585,8812.15,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000813,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",16171.19,2009-01-05,2009,2014,6,2695.19833333,10689,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010000993,cra,"XEROX CANADA",22144.16,2009-01-05,2009,2014,6,3690.69333333,13368.47,2,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD."
cra-2010000998,cra,"XEROX CANADA",20913.54,2009-01-05,2009,2014,6,3485.59,11736.56,4,"Rental of machinery, office furniture & fixtures","XEROX CANADA LTD."
cra-2010001007,cra,"XEROX CANADA",22374.83,2009-01-05,2009,2014,6,3729.13833333,11828.54,2,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD."
cra-2010001172,cra,"PANASONIC CANADA",45179.9,2009-01-05,2009,2015,7,6454.27142857,19158.3,4,"Rental of machinery, office furniture & fixtures","Panasonic Canada Inc."
cra-2010001181,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10012.56,2009-01-05,2009,2014,6,1668.76,5639.3,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010001229,cra,"RICOH CANADA",14309.32,2009-01-05,2009,2015,7,2044.18857143,5342.4,2,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC"
cra-2010001265,cra,"PANASONIC CANADA",12014.24,2009-01-05,2009,2014,6,2002.37333333,7692.3,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010001401,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11026.82,2009-01-05,2009,2014,6,1837.80333333,6878.92,3,"Rental of machinery, office furniture & fixtures","Konica Minolta Business Solutions"
cra-2010001442,cra,"XEROX CANADA",49338.12,2009-01-05,2009,2014,6,8223.02,37489.2,5,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010001529,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",13285.26,2009-01-05,2009,2014,6,2214.21,7923.3,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010001868,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",12533.85,2009-10-06,2009,2014,6,2088.975,7623,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010002011,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",15237.38,2009-01-06,2009,2014,6,2539.56333333,9091.57,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010002014,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",17604.27,2009-01-06,2009,2014,6,2934.045,8542.8,4,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010002056,cra,"4 OFFICE AUTOMATION",19145.97,2009-01-06,2009,2014,6,3190.995,10398.16,5,"Rental of machinery, office furniture and fixtures and other equipment","4 OFFICE AUTOMATION LTD."
cra-2010007765,cra,"PANASONIC CANADA",11156.57,2010-02-13,2010,2014,5,2231.314,10697.4,2,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010007930,cra,"RICOH CANADA",29590.71,2010-02-18,2010,2015,6,4931.785,15390.9,3,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC"
cra-2010002763,cra,"CA CANADA COMPANY",36558.73,2009-01-07,2009,2014,6,6093.12166667,7321.67,5,"Appli. Software (inc. COTS) Appli. Devel. and Deli","CA Canada Company"
cra-2010002820,cra,"CISION CANADA",325315.32,2009-01-08,2009,2014,6,54219.22,45813.6,4,"Communications professional services not elsewhere specified","CISION CANADA INC"
cra-2010002936,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",13587.12,2009-01-08,2009,2014,6,2264.52,5896.8,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010002973,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10178.82,2009-01-08,2009,2014,6,1696.47,6558.3,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010003066,cra,"XEROX CANADA",64920.95,2009-01-08,2009,2014,6,10820.1583333,63126,4,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010003292,cra,"CANON CANADA",17103.21,2009-01-08,2009,2014,6,2850.535,12549.6,2,"Rental of machinery, office furniture and fixtures and other equipment","CANON CANADA INC."
cra-2010003319,cra,"CANON CANADA",17236.44,2009-01-08,2009,2014,6,2872.74,12549.6,2,"Rental of machinery, office furniture and fixtures and other equipment","CANON CANADA INC."
cra-2010003572,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",12531.21,2009-01-08,2009,2014,6,2088.535,8542.8,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010003617,cra,"TOSHIBA CANADA",14419.05,2009-01-09,2009,2014,6,2403.175,10742.76,2,"Rental of machinery, office furniture and fixtures and other equipment","TOSHIBA CANADA LTD."
cra-2010003665,cra,"TOSHIBA CANADA",14538.59,2009-01-09,2009,2014,6,2423.09833333,10742.76,2,"Rental of machinery, office furniture and fixtures and other equipment","TOSHIBA CANADA LTD."
cra-2010003671,cra,"XEROX CANADA",16256.82,2009-01-09,2009,2014,6,2709.47,10450.32,2,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD."
cra-2010003876,cra,"CANON CANADA",15225.1,2009-01-09,2009,2014,6,2537.51666667,6557.87,3,"Rental of machinery, office furniture and fixtures and other equipment","CANON CANADA INC."
cra-2010003945,cra,"XEROX CANADA",22288.72,2009-01-09,2009,2014,6,3714.78666667,13276.01,3,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010004077,cra,"TOSHIBA CANADA",14141.92,2009-01-09,2009,2014,6,2356.98666667,10742.76,2,"Rental of machinery, office furniture and fixtures and other equipment","TOSHIBA CANADA LTD."
cra-2010004080,cra,"PRIVASOFT CORPORATION",409905.24,2009-01-09,2009,2014,6,68317.54,96937.05,4,"Computer equipment - hardware and software","PRIVASOFT CORPORATION"
cra-2010004190,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11024.27,2009-01-09,2009,2014,6,1837.37833333,6804,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010004618,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10318.84,2009-10-19,2009,2014,6,1719.80666667,6887.16,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010004884,cra,"PANASONIC CANADA",11900.03,2009-10-29,2009,2014,6,1983.33833333,8103.9,2,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010004971,cra,"TERAMACH TECHNOLOGIES",6831469.04,2012-01-03,2012,2014,3,2277156.34667,890466.04,5,"Computer equipment - large/medium - mainframe, mini","TERAMACH TECHNOLOGIES INC."
cra-2010005096,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10760.99,2009-11-09,2009,2014,6,1793.49833333,5780.27,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010005104,cra,"PANASONIC CANADA",11076.01,2009-11-09,2009,2014,6,1846.00166667,6761.14,2,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010005108,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10742.22,2009-11-09,2009,2014,6,1790.37,5898.38,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010005266,cra,"XEROX CANADA",12420.61,2009-11-16,2009,2014,6,2070.10166667,7442.82,3,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010005455,cra,"PANASONIC CANADA",10515.25,2009-11-20,2009,2014,6,1752.54166667,7091.31,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010005498,cra,"3M CANADA",1971040.34,2009-11-27,2009,2014,6,328506.723333,328051.5,7,"Computer equipment - large/medium - mainframe, mini","3M CANADA"
cra-2010005551,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",12720.74,2009-11-24,2009,2014,6,2120.12333333,7812.45,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010005860,cra,"XEROX CANADA",12892.22,2009-12-04,2009,2014,6,2148.70333333,8146.17,2,"Rental of machinery, office furniture & fixtures","Xerox Canada Ltd"
cra-2010006026,cra,"PANASONIC CANADA",16067.6,2009-12-11,2009,2014,6,2677.93333333,11143.31,2,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-pco192519,cra,"ÉCOLE DE LANGUES DE LESTRIE",30189.05,2009-11-04,2009,2014,6,5031.50833333,30189.05,0,"Transportation of things not elsewhere specified","ÉCOLE DE LANGUES DE L'ESTRIE"
cra-2010006656,cra,"PANASONIC CANADA",11494.28,2010-01-11,2010,2014,5,2298.856,8500.8,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010006786,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10058.25,2010-01-15,2010,2015,6,1676.375,6190.87,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010006792,cra,"PANASONIC CANADA",12099.71,2010-01-15,2010,2015,6,2016.61833333,8146.12,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010006812,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10524.62,2010-01-21,2010,2015,6,1754.10333333,6611.22,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010006834,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",11274.13,2010-01-15,2010,2015,6,1879.02166667,7810.11,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010006921,cra,"RICOH CANADA",12756.99,2010-01-19,2010,2014,5,2551.398,7950.6,0,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC"
cra-2010007088,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",10035.89,2010-01-25,2010,2015,6,1672.64833333,7305.95,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010007231,cra,"XEROX CANADA",11735.63,2010-01-28,2010,2014,5,2347.126,10092.6,2,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD"
cra-2010007235,cra,"PANASONIC CANADA",10486.58,2010-01-28,2010,2015,6,1747.76333333,6958.35,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010007333,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",14576.84,2010-02-01,2010,2015,6,2429.47333333,8684.55,0,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2010007514,cra,"PANASONIC CANADA",11653.17,2010-02-05,2010,2015,6,1942.195,7487.55,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010007767,cra,"PANASONIC CANADA",11548.26,2010-02-13,2010,2014,5,2309.652,10697.4,2,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010007810,cra,"CANON CANADA",13024.1,2010-02-15,2010,2014,5,2604.82,7182,2,"Rental of machinery, office furniture & fixtures","Canon Canada Inc."
cra-2010008466,cra,"XEROX CANADA",10645.02,2010-02-03,2010,2014,5,2129.004,5916.23,2,"Rental of machinery, office furniture & fixtures","Xerox Canada Ltd"
cra-2010008481,cra,"PANASONIC CANADA",11232.83,2010-02-03,2010,2014,5,2246.566,6075.3,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010008691,cra,"BAYSHORE HOME HEALTH",26358.94,2010-01-03,2010,2014,5,5271.788,6796.67,3,"Other health services not elsewhere specified","BAYSHORE HOME HEALTH"
cra-2010008780,cra,"SHI CANADA ULC",17548.83,2010-01-03,2010,2014,5,3509.766,3931.2,2,"Computer equipment - hardware and software","SHI CANADA ULC"
cra-2010008910,cra,"XEROX CANADA",15106.52,2010-10-03,2010,2014,5,3021.304,8192.1,0,"Rental of machinery, office furniture and fixtures and other equipment","XEROX CANADA LTD."
cra-2010008920,cra,"SHARP ELECTRONICS",11084.38,2010-10-03,2010,2014,5,2216.876,5498.64,0,"Rental of machinery, office furniture and fixtures and other equipment","SHARP ELECTRONICS OF CANADA LTD"
cra-2010008927,cra,"SHARP ELECTRONICS",11190.94,2010-10-03,2010,2014,5,2238.188,5594.4,2,"Rental of machinery, office furniture & fixtures","Sharp Electronics"
cra-2010008932,cra,"SHARP ELECTRONICS",10231.24,2010-10-03,2010,2014,5,2046.248,5019.84,0,"Rental of machinery, office furniture and fixtures and other equipment","SHARP ELECTRONICS OF CANADA LTD"
cra-2010008934,cra,"PANASONIC CANADA",12218.7,2010-10-03,2010,2015,6,2036.45,8511.3,0,"Rental of machinery, office furniture and fixtures and other equipment","PANASONIC CANADA INC."
cra-2010009293,cra,"CARMITH ENTERPRISES",22847.46,2010-01-03,2010,2014,5,4569.492,5234.51,3,"Courier services","CARMITH ENTERPRISES INC."
cra-2010009344,cra,RICOH,11961.48,2010-01-03,2010,2014,5,2392.296,6564.6,0,"Rental of machinery, office furniture and fixtures and other equipment","RICOH INC."
cra-2010009363,cra,"KONICA MINOLTA BUSINESS SOLUTIONS",20199.74,2010-01-03,2010,2015,6,3366.62333333,12980.52,2,"Rental of machinery, office furniture and fixtures and other equipment","KONICA MINOLTA BUSINESS SOLUTIONS"
cra-2011000093,cra,"RICOH CANADA",18752.58,2010-01-04,2010,2014,5,3750.516,14851.2,2,"Rental of machinery, office furniture and fixtures and other equipment","RICOH CANADA INC"
cra-2011000155,cra,"CANON CANADA",11528.13,2010-01-04,2010,2015,6,1921.355,7016.51,4,"Rental of machinery, office furniture & fixtures","Canon Canada Inc."
cra-2011000182,cra,"SHARP ELECTRONICS",12932.33,2010-01-04,2010,2014,5,2586.466,5833.81,2,"Rental of machinery, office furniture and fixtures and other equipment","SHARP ELECTRONICS OF CANADA LTD"
