ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
csc-2184406,csc,"BLUEWAVE ENERGY",33400,2015-02-06,2015,2015,1,33400,33400,0,"Light Fuel Oil","BLUEWAVE ENERGY INC"
csc-2200402,csc,"MCKESSON CANADA",12245,2015-01-07,2015,2015,1,12245,12245,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2141483,csc,"ELITE FIRE PROTECTION",25194,2015-01-27,2015,2015,1,25194,25194,0,"Other Equipment","ELITE FIRE PROTECTION LTD"
csc-2149170,csc,"FORD MOTOR COMPANY OF CANADA LIMITED",31855,2015-02-18,2015,2015,1,31855,31855,0,"Road Motor Vehicles","FORD MOTOR COMPANY OF CANADA LIMITED"
csc-2231986,csc,"ARI FINANCIAL SERVICES",32775,2015-01-09,2015,2015,1,32775,32775,0,Gasoline,"ARI FINANCIAL SERVICES INC"
csc-1758094-46,csc,"CONSTRUCTION BLANCHARD & FRERE 1994",22305,2015-01-07,2015,2015,1,22305,22305,0,"Institutional Buildings","CONSTRUCTION BLANCHARD & FRERE 1994 INC"
csc-2159945,csc,"DENNIS MORRISON PROF CORP",25000,2015-01-05,2015,2015,1,25000,25000,0,"Physicians and Surgeons","DENNIS MORRISON PROF CORP"
csc-2160890,csc,"TSUNAMI SOLUTIONS",37327,2015-01-13,2015,2015,1,37327,37327,2,"Protection Services","TSUNAMI SOLUTIONS LTD"
csc-2143106-5,csc,"MEDALLION MILK CO",18550,2015-11-05,2015,2015,1,18550,18550,0,"Miscellaneous Food, Food Materials and Food Preparations, Including Beverages and Tobacco","MEDALLION MILK CO LTD"
csc-2187539,csc,"THORPE BROTHERS",36855,2015-10-03,2015,2015,1,36855,36855,0,"Other Engineering Works","THORPE BROTHERS LTD"
csc-2205687,csc,"MCKESSON CANADA",28262,2015-01-07,2015,2015,1,28262,28262,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2129962,csc,"PC NETWORK CANADA",32988,2015-01-03,2015,2015,1,32988,32988,2,"License/Maintenance fees for Networking Software","PC NETWORK CANADA INC"
csc-2244591,csc,"AIR INUIT",184809,2015-10-22,2015,2015,1,184809,184809,0,"Non-Public Servant Travel - Support Core Mandate","AIR INUIT LTD"
csc-2272211,csc,"WESTBURNE ELECTRIC SUPPLY",39997,2015-12-22,2015,2015,1,39997,39997,0,"Electric Lighting, Distribution and Control Equipment and Parts","WESTBURNE ELECTRIC SUPPLY"
csc-2215562,csc,"QUINTET CONSULTING CORPORATION",66401,2015-01-08,2015,2015,1,66401,66401,3,"Other Professional Services not Elsewhere Specified","QUINTET CONSULTING CORPORATION"
csc-2197290,csc,"FORD MOTOR COMPANY OF CANADA LIMITED",28819,2015-02-07,2015,2015,1,28819,28819,0,"Road Motor Vehicles","FORD MOTOR COMPANY OF CANADA LIMITED"
csc-1758094-61,csc,"CONSTRUCTION BLANCHARD & FRERE 1994",33917,2015-11-24,2015,2015,1,33917,33917,2,"Institutional Buildings","CONSTRUCTION BLANCHARD & FRERE 1994 INC"
csc-2145031,csc,"MCKESSON CANADA",10107,2015-02-09,2015,2015,1,10107,10107,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-1978826,csc,"CHAN ALBERT W DR",24941,2015-01-06,2015,2015,1,24941,24941,0,"Other Health Services not Elsewhere Specified","CHAN ALBERT W DR"
csc-2133203,csc,"MCKESSON CANADA",14394,2015-01-06,2015,2015,1,14394,14394,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-1593660-72,csc,"CLS LEXI-TECH",28341,2015-01-04,2015,2015,1,28341,28341,0,"Translation Services","CLS LEXI-TECH LTD"
csc-2182810,csc,"ARI FINANCIAL SERVICES",25210,2015-01-04,2015,2015,1,25210,25210,0,"Road Motor Vehicles—Non-military","ARI FINANCIAL SERVICES INC"
csc-1958786-219,csc,"TUYAUTERIE DUNOR",16727,2015-01-06,2015,2015,1,16727,16727,0,"Heating, Air-conditioning and Refrigeration Equipment","TUYAUTERIE DUNOR INC"
csc-2139676,csc,"SUDDEN TECHNOLOGIES",13744,2015-01-23,2015,2015,1,13744,13744,0,"Computer Equipment - Client Computing Domain - Desktop / Personal / Portable (Includes related parts and peripherals)","SUDDEN TECHNOLOGIES"
csc-2158849,csc,"MITEL NETWORKS CORPORATION",14879,2015-01-03,2015,2015,1,14879,14879,0,"Office and Stationers Supplies","MITEL NETWORKS CORPORATION"
csc-2260529,csc,"OEI KRUEGER",101911,2015-11-18,2015,2015,1,101911,101911,0,"Usage of Inventory","OEI KRUEGER INTERNATIONAL INC"
csc-2054986,csc,"RENAUD RICHARD PHARMACIEN",97482,2015-01-05,2015,2015,1,97482,97482,2,"Other Health Services not Elsewhere Specified","RENAUD RICHARD PHARMACIEN"
csc-2210556,csc,"HUMANSCALE CORPORATION",21623,2015-01-08,2015,2015,1,21623,21623,0,"Usage of Inventory","HUMANSCALE CORPORATION"
csc-2242469,csc,"PODOLINSKY EQUIPMENT",49665,2015-01-09,2015,2015,1,49665,49665,0,"Other Machinery and Parts","PODOLINSKY EQUIPMENT LTD"
csc-2133180,csc,"OEI KRUEGER",13957,2015-01-06,2015,2015,1,13957,13957,0,"Usage of Inventory",OEI
csc-2059553-4,csc,"TRICOTS DEVINO",57343,2015-01-03,2015,2015,1,57343,57343,0,"Usage of Inventory","TRICOTS DEVINO INC."
csc-2193314,csc,"FORD MOTOR COMPANY OF CANADA LIMITED",31513,2015-01-06,2015,2015,1,31513,31513,0,"Road Motor Vehicles","FORD MOTOR COMPANY OF CANADA LIMITED"
csc-2139292,csc,"MAISON CHARLEMAGNE",1530040,2015-12-03,2015,2015,1,1530040,1530040,2,"Welfare Services","MAISON CHARLEMAGNE INC"
csc-2243781,csc,"H2L EXCAVATION",11095,2015-11-16,2015,2015,1,11095,11095,0,"Other Institutional Buildings","H2L EXCAVATION INC"
csc-2141037,csc,"PRODUITS MOBILICAB CANADA",19890,2015-02-12,2015,2015,1,19890,19890,0,"Other Equipment and Parts","PRODUITS MOBILICAB CANADA INC"
csc-2194210,csc,"MCKESSON CANADA",49038,2015-01-06,2015,2015,1,49038,49038,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2204111,csc,"BAKER TEXTILES",20178,2015-01-07,2015,2015,1,20178,20178,0,"Usage of Inventory","BAKER TEXTILES INC."
csc-2171547,csc,"SUPERIOR QUILTING LIMITED",24796,2015-01-04,2015,2015,1,24796,24796,0,"Usage of Inventory","SUPERIOR QUILTING LIMITED"
csc-2141032,csc,"WESCO DISTRIBUTION CANADA LP",11290,2015-01-28,2015,2015,1,11290,11290,0,"Electric Lighting, Distribution and Control Equipment and Parts","WESCO DISTRIBUTION CANADA LP"
csc-2215222,csc,"MCKESSON CANADA",14048,2015-01-08,2015,2015,1,14048,14048,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2198572,csc,"IMPACT SANTE PLUS",16556,2015-01-07,2015,2015,1,16556,16556,0,"Training Consultants","IMPACT SANTE PLUS"
csc-2157943,csc,"STAPLES ADVANTAGE A DIVISION OF CORPORATE EXPRESS",14348,2015-01-03,2015,2015,1,14348,14348,0,"Other Equipment and Parts","STAPLES ADVANTAGE A DIVISION OF CORPORATE EXPRESS INC"
csc-1958786-220,csc,"TUYAUTERIE DUNOR",34022,2015-01-06,2015,2015,1,34022,34022,2,"Institutional Buildings","TUYAUTERIE DUNOR INC"
csc-2067440-6,csc,"FLEX KNIT",25386,2015-01-05,2015,2015,1,25386,25386,0,"Usage of Inventory","FLEX KNIT"
csc-2143057,csc,"CANTIN ET FILS LTEE",11573,2015-02-03,2015,2015,1,11573,11573,0,"Miscellaneous Manufactured Articles","CANTIN ET FILS LTEE"
csc-2177934,csc,"IBM CANADA",17515,2015-01-05,2015,2015,1,17515,17515,0,"License/Maintenance fees for Client Software","IBM CANADA LTD"
csc-2133187,csc,"CUISINIERS PASSIONNÉS",14999,2014-12-22,2014,2015,2,7499.5,14999,0,"Contracted Building Cleaning","CUISINIERS PASSIONNÉS"
csc-2267211,csc,"RUSSEL METALS",10062,2015-12-01,2015,2015,1,10062,10062,0,"Usage of Inventory","RUSSEL METALS INC"
csc-2270010,csc,"CHEMISE L L LESSARD",10048,2015-12-07,2015,2015,1,10048,10048,0,"Usage of Inventory","CHEMISE L L LESSARD INC"
csc-2184035,csc,"SAINT CYR MATHIEU",208618,2015-01-06,2015,2015,1,208618,208618,2,"Physicians and Surgeons","SAINT CYR MATHIEU"
csc-2174698,csc,"D DOYLE INSTALLATIONS LIMITED",22857,2015-01-05,2015,2015,1,22857,22857,0,"Other Business Services not Elsewhere Specified","D DOYLE INSTALLATIONS LIMITED"
csc-2159947,csc,"ALSASK FIRE EQUIPMENT",18604,2015-01-03,2015,2015,1,18604,18604,0,"Electric Lighting, Distribution and Control Equipment and Parts","ALSASK FIRE EQUIPMENT LTD"
csc-2136404,csc,"CHEEZO CATHERINE",63984,2015-01-03,2015,2015,1,63984,63984,0,"Other Professional Services not Elsewhere Specified","CHEEZO CATHERINE"
csc-2149189,csc,"CHRYSLER CANADA",95594,2015-02-18,2015,2015,1,95594,95594,0,"Road Motor Vehicles","CHRYSLER CANADA INC"
csc-2094971,csc,"SUPER CHANNEL INTERNATIONAL CORP",52965,2015-01-21,2015,2015,1,52965,52965,0,"Other Clothing","SUPER CHANNEL INTERNATIONAL CORP"
csc-2192348,csc,"HERON S NEST COTTAGES",17356,2015-01-06,2015,2015,1,17356,17356,0,"Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","HERON S NEST COTTAGES"
csc-2169789,csc,"GAMMA-DYNACARE MEDICAL LABORATORY",104138,2015-01-04,2015,2015,1,104138,104138,0,"Other Health Services not Elsewhere Specified","GAMMA-DYNACARE MEDICAL LABORATORY"
csc-2179835,csc,"INDUSTRIAL SAFETY TRAINERS",14916,2015-10-28,2015,2015,1,14916,14916,0,"Education—Non-Public Servants","INDUSTRIAL SAFETY TRAINERS INC"
csc-2163067,csc,"MCKESSON CANADA",297787,2015-01-03,2015,2015,1,297787,297787,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2170264,csc,"CANADIAN CORPS OF COMMISSIONAIRES",2299500,2015-01-04,2015,2015,1,2299500,2299500,0,"Protection Services","CORPS CANADIEN DES COMMISSIONNAIRE"
csc-2150247,csc,"STEELGATE SECURITY PRODUCTS",39832,2015-02-23,2015,2015,1,39832,39832,0,"Institutional Buildings","STEELGATE SECURITY PRODUCTS LTD"
csc-2167464,csc,"CASSELMAN WOODCRAFT",33900,2015-01-04,2015,2015,1,33900,33900,0,"Rental of Industrial and Commercial Buildings","CASSELMAN WOODCRAFT LTD"
csc-2174506,csc,"TROY LIFE & FIRE SAFETY",11791,2015-01-05,2015,2015,1,11791,11791,0,"Institutional Buildings","TROY LIFE & FIRE SAFETY LTD"
csc-2169466,csc,"JD MECHANICAL PLUMBING AND HEATING",75486,2015-01-05,2015,2015,1,75486,75486,0,"Heating, Air-conditioning and Refrigeration Equipment","JD MECHANICAL PLUMBING AND HEATING LTD"
csc-2136405,csc,"ALIKASHUAK ELIZABETH",32492,2015-01-03,2015,2015,1,32492,32492,0,"Other Professional Services not Elsewhere Specified","ALIKASHUAK ELIZABETH"
csc-2155993,csc,"MALMBERG TRUCK TRAILER EQUIPMENT",22453,2015-11-03,2015,2015,1,22453,22453,0,"Other Vehicles","MALMBERG TRUCK TRAILER EQUIPMENT LTD"
csc-2233705,csc,"EVERSOFT FIBRE AND FOAM",13104,2015-01-09,2015,2015,1,13104,13104,0,"Usage of Inventory","EVERSOFT FIBRE AND FOAM LTD"
csc-2147715,csc,"GRIFFITHS CONSTRUCTION",28904,2015-02-16,2015,2015,1,28904,28904,0,"Institutional Buildings","GRIFFITHS CONSTRUCTION"
csc-2107275,csc,"UNITED TRANSFER 2008",37111,2015-01-12,2015,2015,1,37111,37111,3,"Courier Services","UNITED TRANSFER 2008 LTD"
csc-2172441,csc,"IMPERIAL OIL",17847,2015-01-04,2015,2015,1,17847,17847,0,Gasoline,"IMPERIAL OIL"
csc-2155700,csc,"CUBIC SIMULATION SYSTEMS",17186,2015-01-03,2015,2015,1,17186,17186,0,"Computer Services (includes IT solutions / deliverables as well as IT Managed Services)","CUBIC SIMULATION SYSTEMS INC"
csc-1593660-67,csc,"CLS LEXI-TECH",34509,2015-01-04,2015,2015,1,34509,34509,0,"Translation Services","CLS LEXI-TECH LTD"
csc-2238317,csc,"DOR-VAL MANUFACTURING",130006,2015-10-07,2015,2015,1,130006,130006,0,"Usage of Inventory","DOR-VAL MANUFACTURING"
csc-2144766,csc,"DIANE BROUSSEAU ASSOCIATES",20486,2015-02-09,2015,2015,1,20486,20486,0,"Other Professional Services not Elsewhere Specified","DIANE BROUSSEAU ASSOCIATES INC"
csc-2180978,csc,SIEMENS,99961,2015-01-05,2015,2015,1,99961,99961,0,"Other Business Services not Elsewhere Specified",SIEMENS
csc-2174897,csc,CHAREX,351536,2015-01-09,2015,2015,1,351536,351536,0,"Other Institutional Buildings","CHAREX INC"
csc-2169841,csc,"HEWITT RENTALS",10170,2015-01-04,2015,2015,1,10170,10170,0,"Rental of Machinery, Office Furniture and Fixtures and Other Equipment","HEWITT RENTALS INC"
csc-1958786-224,csc,"TUYAUTERIE DUNOR",37847,2015-10-07,2015,2015,1,37847,37847,0,"Institutional Buildings","TUYAUTERIE DUNOR INC"
csc-2163599,csc,"HEARTSAFE EMERGENCY MEDICAL SOLUTIONS",17640,2015-02-16,2015,2015,1,17640,17640,0,"Education - Elementary, Secondary, College, University and Special","HEARTSAFE EMERGENCY MEDICAL SOLUTIONS LTD"
csc-2174963,csc,"ARI FINANCIAL SERVICES",11074,2015-01-05,2015,2015,1,11074,11074,0,"Diesel Fuel","ARI FINANCIAL SERVICES INC"
csc-2081380-139,csc,"ALIMENTS MARINA",10021,2015-01-04,2015,2015,1,10021,10021,0,"Miscellaneous Food, Food Materials and Food Preparations, Including Beverages and Tobacco","ALIMENTS MARINA INC"
csc-2106576,csc,"TOIVIS DR ALEX",53697,2015-01-07,2015,2015,1,53697,53697,0,"Dental Services","TOIVIS DR ALEX"
csc-1758094-50,csc,"CONSTRUCTION BLANCHARD & FRERE 1994",17706,2015-01-08,2015,2015,1,17706,17706,0,"Institutional Buildings","CONSTRUCTION BLANCHARD & FRERE 1994 INC"
csc-2147823,csc,"OEI KRUEGER",19492,2015-02-16,2015,2015,1,19492,19492,0,"Usage of Inventory",OEI
csc-2190541,csc,"FLEX KNIT",11040,2015-01-06,2015,2015,1,11040,11040,0,"Usage of Inventory","FLEX KNIT"
csc-2139592,csc,"ECOLE DE LANGUES ABCE",12853,2015-01-19,2015,2015,1,12853,12853,0,"Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","ECOLE DE LANGUES ABCE INC"
csc-2205179,csc,"BAY ELECTRIC",55710,2015-01-07,2015,2015,1,55710,55710,2,"Institutional Buildings","BAY ELECTRIC"
csc-2248533,csc,RICHELIEU,11754,2015-10-26,2015,2015,1,11754,11754,0,"Usage of Inventory",RICHELIEU
csc-2189761,csc,"MCKESSON CANADA",11655,2015-12-06,2015,2015,1,11655,11655,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2140951,csc,COMPUGEN,28577,2015-01-28,2015,2015,1,28577,28577,0,"Computer Equipment - Client Computing Domain - Desktop / Personal / Portable (Includes related parts and peripherals)","COMPUGEN INC"
csc-2235377,csc,"COMPASS MINERALS CANADA CORP",11803,2015-10-02,2015,2015,1,11803,11803,0,"Salt, Sulphur, Ores, Earth and Stone","COMPASS MINERALS CANADA CORP"
csc-2276549,csc,"RUSSEL METALS",31985,2015-12-16,2015,2015,1,31985,31985,0,"Usage of Inventory","RUSSEL METALS INC"
csc-2213124,csc,"CANADIAN CORPS OF COMMISSIONAIRES",26250,2015-01-07,2015,2015,1,26250,26250,0,"Protection Services","CANADIAN CORPS OF COMMISSIONAIRES"
csc-2138766,csc,"SANIPASS GILBERT",15957,2015-01-21,2015,2015,1,15957,15957,0,"Other Professional Services not Elsewhere Specified","SANIPASS GILBERT"
csc-2182608,csc,LIFTBOSS,10332,2015-01-05,2015,2015,1,10332,10332,0,"Rental of Machinery, Office Furniture and Fixtures and Other Equipment","LIFTBOSS INC"
csc-2151708,csc,"MCKESSON CANADA",16259,2015-02-25,2015,2015,1,16259,16259,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2192088,csc,"ACME SUPPLIES",18051,2015-01-06,2015,2015,1,18051,18051,0,"Miscellaneous Chemical Products","ACME SUPPLIES LTD"
csc-2173749,csc,"MCKESSON CANADA",302471,2015-01-05,2015,2015,1,302471,302471,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2181175,csc,"MCKESSON CANADA",54876,2015-01-05,2015,2015,1,54876,54876,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2239251,csc,"FLEX KNIT",11340,2015-10-07,2015,2015,1,11340,11340,0,"Usage of Inventory","FLEX KNIT"
csc-2145901,csc,"TUBE WAY",15763,2015-02-16,2015,2015,1,15763,15763,0,"Usage of Inventory","TUBE WAY INC"
csc-2193248,csc,"CHRYSLER CANADA",24156,2015-01-06,2015,2015,1,24156,24156,0,"Road Motor Vehicles","CHRYSLER CANADA INC"
csc-2185975,csc,"SANI TECH",10722,2015-01-06,2015,2015,1,10722,10722,0,"Usage of Inventory","SANI TECH"
csc-2168582,csc,"MCKESSON CANADA",79435,2015-01-04,2015,2015,1,79435,79435,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2121608,csc,"INKWELL STUDENT INFORMATION SYSTEMS",22600,2015-01-09,2015,2015,1,22600,22600,0,"Electronic subscriptions and electronic publications","INKWELL STUDENT INFORMATION SYSTEMS"
csc-2264972,csc,"OEI KRUEGER",32693,2015-11-25,2015,2015,1,32693,32693,0,"Usage of Inventory","OEI KRUEGER INTERNATIONAL INC"
csc-2149181,csc,"FORD MOTOR COMPANY OF CANADA LIMITED",28819,2015-02-18,2015,2015,1,28819,28819,0,"Road Motor Vehicles","FORD MOTOR COMPANY OF CANADA LIMITED"
csc-2158519,csc,"TELUS CANADA",25941,2015-02-11,2015,2015,1,25941,25941,0,"Image/Video Communications Equipment (includes Telepresence/Video Conferencing Equipment, cabling, parts and peripherals)",TELUS
csc-2170178,csc,"MCKESSON CANADA",11879,2015-01-04,2015,2015,1,11879,11879,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2132974,csc,"WILLOW CREE HEALTH STATION",11557,2015-01-03,2015,2015,1,11557,11557,0,"Dental Services","WILLOW CREE HEALTH STATION"
csc-2107710,csc,"GDI SERVICES CANADA LP",21962,2015-11-01,2015,2015,1,21962,21962,0,"Non-professional Personal Service Contracts not Elsewhere Specified","GDI SERVICES CANADA LP"
csc-2196562,csc,"BUREAU NATHALIE",223909,2015-01-06,2015,2015,1,223909,223909,0,"Physicians and Surgeons","BUREAU NATHALIE"
csc-2275728,csc,"CASSELMAN WOODCRAFT",52506,2015-12-15,2015,2015,1,52506,52506,0,"Other Business Services not Elsewhere Specified","CASSELMAN WOODCRAFT LTD"
csc-2152151,csc,"SOFTCHOICE CORPORATION",28611,2015-11-03,2015,2015,1,28611,28611,0,"Client Software related to Distributed Computing Environment (DCE)","SOFTCHOICE CORPORATION"
csc-2238942,csc,"GORDON GROUP",11243,2015-10-07,2015,2015,1,11243,11243,0,"Other Professional Services not Elsewhere Specified","GORDON GROUP"
csc-2214511,csc,"WOLSELEY MECHANCIAL GROUP",12100,2015-01-08,2015,2015,1,12100,12100,0,"Plumbing Equipment and Fittings, Including Parts","WOLSELEY MECHANCIAL GROUP"
csc-2192293,csc,"MCKESSON CANADA",14350,2015-01-06,2015,2015,1,14350,14350,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-1935828,csc,"YARASCAVITCH MARC DR",231424,2015-01-09,2015,2015,1,231424,231424,0,"Dental Services","YARASCAVITCH MARC DR"
csc-2231217,csc,"PROVIDENCE HEALTH CARE",30485,2015-01-09,2015,2015,1,30485,30485,0,"Pharmaceutical and Other Medicinal Products","PROVIDENCE HEALTH CARE"
csc-2157543,csc,"MCKESSON CANADA",25205,2015-11-03,2015,2015,1,25205,25205,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2176392,csc,TEXONIC,23071,2015-11-05,2015,2015,1,23071,23071,0,"Usage of Inventory","TEXONIC INC"
csc-2173104,csc,"MCKESSON CANADA",294554,2015-01-04,2015,2015,1,294554,294554,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2237557,csc,"CHAN ANSON DR",24941,2015-01-06,2015,2015,1,24941,24941,0,"Other Health Services not Elsewhere Specified","CHAN ANSON DR"
csc-2118521,csc,"CALGARY CHINESE COMMUNITY SERVICE ASSOCIATION",14700,2014-12-01,2014,2015,2,7350,14700,0,"Computer Services","CALGARY CHINESE COMMUNITY SERVICE ASSOCIATION"
csc-2140920,csc,SIEMENS,38510,2015-01-03,2015,2015,1,38510,38510,0,"Heating, Air-conditioning and Refrigeration Equipment",SIEMENS
csc-2164235,csc,"MCKESSON CANADA",19250,2015-01-03,2015,2015,1,19250,19250,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2098504,csc,"BCL XRAY CANADA",15305,2015-02-04,2015,2015,1,15305,15305,0,"Other Health Services not Elsewhere Specified","BCL XRAY CANADA INC"
csc-2158944,csc,"CANADIAN CORPS OF COMMISSIONAIRES",32875,2015-01-03,2015,2015,1,32875,32875,0,"Protection Services","CANADIAN CORPS OF COMMISSIONAIRES"
csc-2160062,csc,"MISHKUMI TECHNOLOGIES",14642,2015-01-03,2015,2015,1,14642,14642,0,"Computer Equipment - Client Computing Domain - Desktop / Personal / Portable (Includes related parts and peripherals)","MISHKUMI TECHNOLOGIES INC"
csc-2136930,csc,"RODRIGUE METAL LTEE",34148,2015-02-24,2015,2015,1,34148,34148,0,"Non-professional Personal Service Contracts not Elsewhere Specified","RODRIGUE METAL LTEE"
csc-2053303,csc,"AIM HEALTH GROUP",2041311,2015-01-05,2015,2015,1,2041311,2041311,0,"Physicians and Surgeons","AIM HEALTH GROUP"
csc-2139849,csc,"CONFECTION CARLO SAVO",13422,2015-01-23,2015,2015,1,13422,13422,0,"Usage of Inventory","CONFECTION CARLO SAVO INC"
csc-2157758,csc,"MCKESSON CANADA",10972,2015-11-03,2015,2015,1,10972,10972,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2154202,csc,"ADVANCED PLUMBING AND HEATING SERVICES",18249,2015-01-03,2015,2015,1,18249,18249,0,"Heating, Air-conditioning and Refrigeration Equipment","ADVANCED PLUMBING AND HEATING SERVICES LTD"
csc-2107414,csc,"BECOTTE DIANNE",36067,2015-11-27,2015,2016,2,18033.5,36067,0,"Welfare Services","BECOTTE DIANNE"
csc-2175405,csc,"BLUEWAVE ENERGY",15873,2015-01-05,2015,2015,1,15873,15873,0,Gasoline,"BLUEWAVE ENERGY INC"
csc-2007874,csc,MARCOMM,2087361,2015-01-05,2015,2015,1,2087361,2087361,0,"Other Equipment and Parts","MARCOMM SYSTEMS GROUP INC"
csc-2244185,csc,"LANCASHIRE DISTRIBUTION",11025,2015-10-20,2015,2015,1,11025,11025,0,"Usage of Inventory","LANCASHIRE DISTRIBUTION"
csc-2230217,csc,"EXCEL HUMAN RESOURCES",13212,2015-01-09,2015,2015,1,13212,13212,0,"Temporary Help Services","EXCEL HUMAN RESOURCES"
csc-2180704,csc,"ARI FINANCIAL SERVICES",10657,2015-01-04,2015,2015,1,10657,10657,0,Gasoline,"ARI FINANCIAL SERVICES INC"
csc-2236809,csc,"NORTHFIELD METAL PRODUCTS",62719,2015-10-02,2015,2015,1,62719,62719,0,"Usage of Inventory","NORTHFIELD METAL PRODUCTS"
csc-2247643,csc,"MCKESSON CANADA",163259,2015-10-23,2015,2015,1,163259,163259,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2152664,csc,PAYSTATION,20543,2015-02-27,2015,2015,1,20543,20543,0,"Office and Stationers Supplies",PAYSTATION
csc-2224081,csc,"RENAUD RICHARD PHARMACIEN",395500,2015-10-21,2015,2015,1,395500,395500,0,"Other Health Services not Elsewhere Specified","RENAUD RICHARD PHARMACIEN"
csc-2259515,csc,"MCKESSON CANADA",10101,2015-11-16,2015,2015,1,10101,10101,0,"Pharmaceutical and Other Medicinal Products","MCKESSON CANADA"
csc-2272952,csc,"MEDALLION MILK CO",15598,2015-12-11,2015,2015,1,15598,15598,0,"Miscellaneous Food, Food Materials and Food Preparations, Including Beverages and Tobacco","MEDALLION MILK CO LTD"
